line_id,timestamp,node,label__alert_tag,is_anomaly,is_hardcase,label__level,position_ratio,template_id,message
162419467,1147216743,dn317,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419468,1147216743,dn318,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419469,1147216743,dn319,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419471,1147216743,dn320,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419472,1147216743,dn323,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419473,1147216743,dn324,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419474,1147216743,dn325,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419475,1147216743,dn326,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419476,1147216743,dn327,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419477,1147216743,dn328,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419478,1147216743,dn329,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419480,1147216743,dn330,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419481,1147216743,dn331,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419482,1147216743,dn332,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419483,1147216743,dn333,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419484,1147216743,dn334,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419485,1147216743,dn336,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419486,1147216743,dn337,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419487,1147216743,dn338,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419488,1147216743,dn339,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419490,1147216743,dn340,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419491,1147216743,dn341,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419492,1147216743,dn342,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419493,1147216743,dn344,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419494,1147216743,dn345,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419495,1147216743,dn348,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419496,1147216743,dn349,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419498,1147216743,dn350,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419499,1147216743,dn352,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419500,1147216743,dn353,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419501,1147216743,dn354,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419502,1147216743,dn355,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419503,1147216743,dn356,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419504,1147216743,dn357,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419505,1147216743,dn358,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419506,1147216743,dn359,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419508,1147216743,dn360,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419509,1147216743,dn361,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419510,1147216743,dn362,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419511,1147216743,dn363,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419512,1147216743,dn364,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419513,1147216743,dn365,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419514,1147216743,dn366,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419515,1147216743,dn367,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419516,1147216743,dn369,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419518,1147216743,dn370,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419519,1147216743,dn371,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419520,1147216743,dn372,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419521,1147216743,dn374,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419522,1147216743,dn375,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419523,1147216743,dn377,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419524,1147216743,dn378,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419525,1147216743,dn379,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419527,1147216743,dn380,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419528,1147216743,dn381,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419529,1147216743,dn382,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419530,1147216743,dn383,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419531,1147216743,dn384,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419532,1147216743,dn386,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419533,1147216743,dn387,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419534,1147216743,dn388,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419535,1147216743,dn389,PBS_CON,True,True,INFO,0.768987,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419537,1147216743,dn390,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419538,1147216743,dn392,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419539,1147216743,dn393,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419540,1147216743,dn394,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419541,1147216743,dn396,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419542,1147216743,dn398,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419545,1147216743,dn400,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419546,1147216743,dn401,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419547,1147216743,dn403,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419548,1147216743,dn404,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419549,1147216743,dn405,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419550,1147216743,dn406,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419551,1147216743,dn407,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419552,1147216743,dn408,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419553,1147216743,dn409,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419555,1147216743,dn410,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419556,1147216743,dn411,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419557,1147216743,dn412,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419558,1147216743,dn413,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419559,1147216743,dn414,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419560,1147216743,dn417,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419561,1147216743,dn419,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419562,1147216743,dn421,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419563,1147216743,dn423,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419564,1147216743,dn424,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419565,1147216743,dn425,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419566,1147216743,dn426,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419567,1147216743,dn428,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419568,1147216743,dn429,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419570,1147216743,dn430,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419571,1147216743,dn431,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419572,1147216743,dn432,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419573,1147216743,dn433,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419574,1147216743,dn434,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419575,1147216743,dn435,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419576,1147216743,dn436,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419577,1147216743,dn437,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419578,1147216743,dn438,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419579,1147216743,dn439,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419581,1147216743,dn440,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419582,1147216743,dn441,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419583,1147216743,dn443,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419584,1147216743,dn444,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419585,1147216743,dn446,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419586,1147216743,dn447,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419587,1147216743,dn448,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419588,1147216743,dn449,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419590,1147216743,dn450,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419591,1147216743,dn451,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419592,1147216743,dn452,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419593,1147216743,dn453,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419594,1147216743,dn454,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419595,1147216743,dn455,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419596,1147216743,dn456,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419597,1147216743,dn458,PBS_CON,True,True,INFO,0.768988,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419781,1147216744,dn461,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419782,1147216744,dn462,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419783,1147216744,dn464,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419784,1147216744,dn465,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419785,1147216744,dn466,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419786,1147216744,dn467,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419787,1147216744,dn469,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419788,1147216744,dn470,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419789,1147216744,dn471,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419790,1147216744,dn472,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419791,1147216744,dn473,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419792,1147216744,dn474,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419793,1147216744,dn475,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419794,1147216744,dn476,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419795,1147216744,dn477,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419796,1147216744,dn478,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419797,1147216744,dn479,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419798,1147216744,dn480,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419799,1147216744,dn481,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419800,1147216744,dn482,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419801,1147216744,dn483,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419802,1147216744,dn484,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419803,1147216744,dn485,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419804,1147216744,dn486,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419805,1147216744,dn487,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419806,1147216744,dn488,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419807,1147216744,dn489,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419808,1147216744,dn490,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419809,1147216744,dn491,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419810,1147216744,dn493,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419811,1147216744,dn494,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419812,1147216744,dn495,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419813,1147216744,dn497,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419814,1147216744,dn499,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419815,1147216744,dn500,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419816,1147216744,dn501,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419817,1147216744,dn502,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419818,1147216744,dn503,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419819,1147216744,dn504,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419820,1147216744,dn505,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419821,1147216744,dn506,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419822,1147216744,dn507,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419823,1147216744,dn508,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419824,1147216744,dn509,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419825,1147216744,dn510,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419826,1147216744,dn511,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419827,1147216744,dn512,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419828,1147216744,dn513,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419829,1147216744,dn514,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419830,1147216744,dn515,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419831,1147216744,dn516,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419832,1147216744,dn518,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419833,1147216744,dn519,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419834,1147216744,dn520,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419835,1147216744,dn521,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419836,1147216744,dn522,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419837,1147216744,dn523,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419838,1147216744,dn524,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419839,1147216744,dn525,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419840,1147216744,dn526,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419841,1147216744,dn527,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419842,1147216744,dn528,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419843,1147216744,dn529,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419844,1147216744,dn530,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419845,1147216744,dn531,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419846,1147216744,dn532,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419847,1147216744,dn533,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419848,1147216744,dn535,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419849,1147216744,dn536,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419850,1147216744,dn537,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
162419851,1147216744,dn538,PBS_CON,True,True,INFO,0.768989,8,"Connection refused (111) in open_demux, open_demux: cannot connect to 10.100.34.124:35340"
