node,template_id,bucket5,anchor_ts,stage,pool_size,n_negatives_selected
en20,1,3839905,1151971650,1,6,4
en200,1,3790020,1137006150,1,463,4
en200,1,3812496,1143748950,1,1302,4
en200,1,3812756,1143826950,1,79,4
en200,1,3812829,1143848850,1,1926,4
en200,8,3824055,1147216650,1,10,4
en201,1,3790020,1137006150,1,427,4
en201,1,3812496,1143748950,1,892,4
en201,1,3812755,1143826650,1,457,4
en201,1,3812829,1143848850,1,1817,4
en201,8,3824055,1147216650,1,10,4
en202,1,3790020,1137006150,1,434,4
en202,1,3812496,1143748950,1,548,4
en202,1,3812756,1143826950,1,94,4
en202,1,3812829,1143848850,1,786,4
en202,8,3824055,1147216650,1,13,4
en203,1,3790020,1137006150,1,421,4
en203,1,3812496,1143748950,1,603,4
en203,1,3812756,1143826950,1,86,4
en203,1,3812829,1143848850,1,971,4
en203,8,3824055,1147216650,1,10,4
en204,1,3790020,1137006150,1,426,4
en204,1,3812496,1143748950,1,662,4
en204,1,3812756,1143826950,1,91,4
en204,1,3812829,1143848850,1,1117,4
en204,8,3824055,1147216650,1,10,4
en205,1,3790020,1137006150,1,435,4
en205,1,3812496,1143748950,1,873,4
en205,1,3812757,1143827250,1,94,4
en205,1,3812829,1143848850,1,594,4
en205,8,3824055,1147216650,1,10,4
en206,1,3790020,1137006150,1,431,4
en206,1,3798067,1139420250,1,37,4
en206,1,3812496,1143748950,1,615,4
en206,1,3812756,1143826950,1,15975,4
en206,1,3812829,1143848850,1,1781,4
en207,1,3790020,1137006150,1,440,4
en207,1,3798067,1139420250,1,38,4
en207,1,3812496,1143748950,1,633,4
en207,1,3812756,1143826950,1,23,4
en207,1,3812829,1143848850,1,857,4
en207,8,3824055,1147216650,1,12,4
en208,1,3790020,1137006150,1,438,4
en208,1,3812496,1143748950,1,1196,4
en208,1,3812756,1143826950,1,91,4
en208,1,3812829,1143848850,1,9028,4
en209,1,3790020,1137006150,1,124,4
en209,1,3812496,1143748950,1,620,4
en209,1,3812829,1143848850,1,1274,4
en21,1,3790074,1137022350,1,89,4
en21,1,3812496,1143748950,1,916,4
en21,1,3812756,1143826950,1,29,4
en21,1,3813936,1144180950,1,38,4
en21,1,3822523,1146757050,1,23,4
en21,1,3822859,1146857850,1,657,4
en21,1,3822911,1146873450,1,283,4
en21,1,3823750,1147125150,1,1416,4
en21,1,3830345,1149103650,1,531,4
en21,1,3839815,1151944650,1,996,4
en21,1,3839906,1151971950,2,32065,4
en210,1,3790020,1137006150,1,164,4
en210,1,3798067,1139420250,1,486,4
en210,1,3812496,1143748950,1,1167,4
en210,1,3812829,1143848850,1,699,4
en211,1,3790020,1137006150,1,141,4
en211,1,3798067,1139420250,1,37,4
en211,1,3812496,1143748950,1,624,4
en211,1,3812756,1143826950,1,428,4
en211,1,3812829,1143848850,1,632,4
en211,8,3824055,1147216650,1,11,4
en212,1,3790020,1137006150,1,161,4
en212,1,3798067,1139420250,1,37,4
en212,1,3812496,1143748950,1,605,4
en212,1,3812756,1143826950,1,82,4
en212,1,3812829,1143848850,1,613,4
en213,1,3790020,1137006150,1,135,4
en213,1,3798067,1139420250,1,36,4
en213,1,3812496,1143748950,1,894,4
en213,1,3812756,1143826950,1,194,4
en213,1,3812829,1143848850,1,1165,4
en213,8,3824055,1147216650,1,13,4
en214,1,3790020,1137006150,1,132,4
en214,1,3798067,1139420250,1,37,4
en214,1,3812496,1143748950,1,579,4
en214,1,3812829,1143848850,1,628,4
en214,8,3824055,1147216650,1,12,4
en215,1,3790020,1137006150,1,144,4
en215,1,3798067,1139420250,1,38,4
en215,1,3812496,1143748950,1,617,4
en215,1,3812756,1143826950,1,141,4
en215,1,3812829,1143848850,1,624,4
en215,8,3824055,1147216650,1,11,4
en216,1,3790020,1137006150,1,172,4
en216,1,3798067,1139420250,1,37,4
en216,1,3812496,1143748950,1,596,4
en216,1,3812756,1143826950,1,104,4
en216,1,3812829,1143848850,1,667,4
en216,8,3824055,1147216650,1,13,4
en217,1,3790020,1137006150,1,167,4
en217,1,3798067,1139420250,1,37,4
en217,1,3812496,1143748950,1,592,4
en217,1,3812829,1143848850,1,601,4
en217,8,3824055,1147216650,1,11,4
en218,1,3790020,1137006150,1,158,4
en218,1,3812496,1143748950,1,634,4
en218,1,3812756,1143826950,1,1244,4
en218,1,3812828,1143848550,1,633,4
en219,1,3790020,1137006150,1,150,4
en219,1,3798067,1139420250,1,37,4
en219,1,3812496,1143748950,1,582,4
en219,1,3812757,1143827250,1,24,4
en219,1,3812829,1143848850,1,606,4
en219,8,3824055,1147216650,1,11,4
en22,1,3790020,1137006150,1,112,4
en22,1,3812496,1143748950,1,642,4
en22,1,3812756,1143826950,1,1949,4
en22,1,3813936,1144180950,1,5582,4
en22,1,3822420,1146726150,1,717,4
en22,1,3822523,1146757050,1,20,4
en22,1,3822858,1146857550,1,295,4
en22,1,3822904,1146871350,1,763,4
en22,1,3823750,1147125150,1,2251,4
en22,1,3830351,1149105450,1,49,4
en22,1,3839904,1151971350,1,6,4
en220,1,3790020,1137006150,1,119,4
en220,1,3798067,1139420250,1,37,4
en220,1,3812496,1143748950,1,588,4
en220,1,3812829,1143848850,1,601,4
en220,8,3824055,1147216650,1,13,4
en221,1,3790020,1137006150,1,135,4
en221,1,3798067,1139420250,1,36,4
en221,1,3812496,1143748950,1,564,4
en221,1,3812756,1143826950,1,46,4
en221,1,3812828,1143848550,1,684,4
en221,8,3824055,1147216650,1,12,4
en222,1,3790020,1137006150,1,158,4
en222,1,3798067,1139420250,1,36,4
en222,1,3812496,1143748950,1,654,4
en222,1,3812756,1143826950,1,47,4
en222,1,3812829,1143848850,1,952,4
en222,8,3824055,1147216650,1,10,4
en223,1,3790020,1137006150,1,205,4
en223,1,3798067,1139420250,1,39,4
en223,1,3812496,1143748950,1,1040,4
en223,1,3812756,1143826950,1,97,4
en223,1,3812829,1143848850,1,637,4
en223,8,3824055,1147216650,1,11,4
en224,1,3790020,1137006150,1,144,4
en224,1,3798067,1139420250,1,37,4
en224,1,3812496,1143748950,1,574,4
en224,1,3812756,1143826950,1,31,4
en224,1,3812829,1143848850,1,676,4
en224,8,3824055,1147216650,1,11,4
en225,1,3790020,1137006150,1,467,4
en225,1,3798067,1139420250,1,484,4
en225,1,3812496,1143748950,1,1024,4
en225,1,3812756,1143826950,1,37,4
en225,1,3812828,1143848550,1,646,4
en225,8,3824055,1147216650,1,11,4
en226,1,3790020,1137006150,1,469,4
en226,1,3798067,1139420250,1,485,4
en226,1,3812496,1143748950,1,578,4
en226,1,3812756,1143826950,1,112,4
en226,1,3812829,1143848850,1,575,4
en227,1,3790020,1137006150,1,466,4
en227,1,3798067,1139420250,1,36,4
en227,1,3812496,1143748950,1,622,4
en227,1,3812756,1143826950,1,127,4
en227,1,3812828,1143848550,1,871,4
en228,1,3790020,1137006150,1,466,4
en228,1,3798067,1139420250,1,37,4
en228,1,3812497,1143749250,1,562,4
en228,1,3812756,1143826950,1,112,4
en228,1,3812829,1143848850,1,892,4
en228,1,3815182,1144554750,1,109,4
en228,2,3815178,1144553550,1,92,4
en228,2,3815179,1144553850,1,97,4
en228,2,3815182,1144554750,1,109,4
en228,2,3815183,1144555050,1,114,4
en228,2,3815606,1144681950,1,2884,4
en228,2,3815650,1144695150,1,2881,4
en228,2,3815850,1144755150,1,3416,4
en228,2,3815971,1144791450,1,3595,4
en228,2,3816132,1144839750,1,3951,4
en228,2,3816138,1144841550,1,4125,4
en228,2,3816149,1144844850,1,4304,4
en228,2,3816426,1144927950,1,4861,4
en228,2,3816714,1145014350,1,5576,4
en228,2,3816996,1145098950,1,6108,4
en228,2,3817002,1145100750,1,6289,4
en228,2,3817290,1145187150,1,7432,4
en228,2,3817670,1145301150,1,8626,4
en228,2,3818148,1145444550,1,9699,4
en228,2,3818154,1145446350,1,9881,4
en228,2,3818436,1145530950,1,10429,4
en228,2,3818442,1145532750,1,10610,4
en228,2,3818570,1145571150,1,10803,4
en228,2,3818724,1145617350,1,11149,4
en228,2,3818730,1145619150,1,11330,4
en228,2,3819012,1145703750,1,11860,4
en228,2,3819018,1145705550,1,12042,4
en228,2,3819300,1145790150,1,12828,4
en228,2,3819304,1145791350,1,13067,4
en228,2,3819306,1145791950,1,13187,4
en228,2,3819588,1145876550,1,14027,4
en228,2,3819594,1145878350,1,14207,4
en228,2,3819711,1145913450,1,14687,4
en228,2,3819712,1145913750,1,14869,4
en228,2,3819722,1145916750,1,13031,4
en228,2,3819724,1145917350,1,11825,4
en228,2,3819725,1145917650,1,11227,4
en228,3,3819722,1145916750,1,13031,4
en228,7,3815178,1144553550,1,92,4
en229,1,3790020,1137006150,1,467,4
en229,1,3798067,1139420250,1,39,4
en229,1,3812496,1143748950,1,568,4
en229,1,3812756,1143826950,1,1197,4
en229,1,3812828,1143848550,1,637,4
en229,8,3824055,1147216650,1,11,4
en23,1,3790072,1137021750,1,80,4
en23,1,3812496,1143748950,1,2006,4
en23,1,3812756,1143826950,1,83,4
en23,1,3813936,1144180950,1,926,4
en23,1,3822524,1146757350,1,13209,4
en23,1,3823731,1147119450,1,20,4
en23,1,3830351,1149105450,1,51,4
en23,1,3839815,1151944650,1,1006,4
en23,1,3839905,1151971650,1,3,3
en23,2,3837998,1151399550,1,24,4
en23,2,3837999,1151399850,1,24,4
en23,2,3838758,1151627550,1,4,4
en23,2,3838890,1151667150,1,4,4
en23,2,3839586,1151875950,1,4,4
en23,2,3839754,1151926350,1,4,4
en23,2,3839803,1151941050,1,978,4
en23,3,3839803,1151941050,1,978,4
en230,1,3790020,1137006150,1,468,4
en230,1,3798067,1139420250,1,38,4
en230,1,3812496,1143748950,1,654,4
en230,1,3812829,1143848850,1,590,4
en230,8,3824055,1147216650,1,11,4
en231,1,3790020,1137006150,1,471,4
en231,1,3798067,1139420250,1,37,4
en231,1,3812496,1143748950,1,617,4
en231,1,3812756,1143826950,1,48,4
en231,1,3812828,1143848550,1,122,4
en231,8,3824055,1147216650,1,14,4
en232,1,3790020,1137006150,1,469,4
en232,1,3798067,1139420250,1,483,4
en232,1,3812496,1143748950,1,595,4
en232,1,3812756,1143826950,1,92,4
en232,1,3812828,1143848550,1,639,4
en232,8,3824055,1147216650,1,10,4
en233,1,3790020,1137006150,1,467,4
en233,1,3798067,1139420250,1,37,4
en233,1,3812496,1143748950,1,568,4
en233,1,3812756,1143826950,1,55,4
en233,1,3812828,1143848550,1,588,4
en233,8,3824055,1147216650,1,12,4
en234,1,3790020,1137006150,1,469,4
en234,1,3798068,1139420550,1,35,4
en234,1,3812496,1143748950,1,550,4
en234,1,3812755,1143826650,1,70,4
en234,1,3812828,1143848550,1,588,4
en234,8,3824055,1147216650,1,10,4
en235,1,3790020,1137006150,1,468,4
en235,1,3798067,1139420250,1,39,4
en235,1,3812496,1143748950,1,6846,4
en235,1,3812757,1143827250,1,97,4
en235,1,3812828,1143848550,1,615,4
en235,8,3824055,1147216650,1,13,4
en236,1,3790020,1137006150,1,468,4
en236,1,3798068,1139420550,1,35,4
en236,1,3812497,1143749250,1,618,4
en236,1,3812828,1143848550,1,642,4
en236,8,3824055,1147216650,1,13,4
en237,1,3790020,1137006150,1,468,4
en237,1,3798067,1139420250,1,35,4
en237,1,3812496,1143748950,1,613,4
en237,1,3812757,1143827250,1,179,4
en237,1,3812828,1143848550,1,1420,4
en237,8,3824055,1147216650,1,10,4
en238,1,3790020,1137006150,1,469,4
en238,1,3798067,1139420250,1,37,4
en238,1,3812496,1143748950,1,611,4
en238,1,3812756,1143826950,1,88,4
en238,1,3812828,1143848550,1,626,4
en238,8,3824055,1147216650,1,12,4
en239,1,3790020,1137006150,1,468,4
en239,1,3798068,1139420550,1,34,4
en239,1,3812496,1143748950,1,619,4
en239,1,3812757,1143827250,1,66,4
en239,1,3812828,1143848550,1,703,4
en24,1,3790071,1137021450,1,84,4
en24,1,3812496,1143748950,1,642,4
en24,1,3812756,1143826950,1,177,4
en24,1,3813936,1144180950,1,6106,4
en24,1,3822523,1146757050,1,21,4
en24,1,3822858,1146857550,1,25,4
en24,1,3822905,1146871650,1,310,4
en24,1,3824279,1147283850,1,18,4
en24,1,3830342,1149102750,1,537,4
en24,1,3839904,1151971350,1,6,4
en240,1,3790020,1137006150,1,470,4
en240,1,3798067,1139420250,1,37,4
en240,1,3812496,1143748950,1,690,4
en240,1,3812756,1143826950,1,233,4
en240,1,3812828,1143848550,1,600,4
en240,8,3824055,1147216650,1,13,4
en241,1,3790020,1137006150,1,188,4
en241,1,3798067,1139420250,1,37,4
en241,1,3812496,1143748950,1,937,4
en241,1,3812829,1143848850,1,668,4
en241,8,3824055,1147216650,1,10,4
en242,1,3790020,1137006150,1,145,4
en242,1,3798067,1139420250,1,35,4
en242,1,3812496,1143748950,1,563,4
en242,1,3812755,1143826650,1,30,4
en242,1,3812829,1143848850,1,599,4
en242,8,3824055,1147216650,1,13,4
en243,1,3790020,1137006150,1,217,4
en243,1,3798067,1139420250,1,38,4
en243,1,3812496,1143748950,1,561,4
en243,1,3812756,1143826950,1,49,4
en243,1,3812829,1143848850,1,584,4
en243,8,3824055,1147216650,1,10,4
en244,1,3790020,1137006150,1,170,4
en244,1,3798067,1139420250,1,36,4
en244,1,3812496,1143748950,1,591,4
en244,1,3812756,1143826950,1,421,4
en244,1,3812829,1143848850,1,590,4
en244,8,3824055,1147216650,1,12,4
en245,1,3790020,1137006150,1,170,4
en245,1,3798067,1139420250,1,37,4
en245,1,3812496,1143748950,1,1113,4
en245,1,3812756,1143826950,1,42,4
en245,1,3812829,1143848850,1,599,4
en245,8,3824055,1147216650,1,10,4
en246,1,3790020,1137006150,1,135,4
en246,1,3798067,1139420250,1,36,4
en246,1,3812496,1143748950,1,616,4
en246,1,3812757,1143827250,1,39,4
en246,1,3812829,1143848850,1,591,4
en246,8,3824055,1147216650,1,11,4
en247,1,3790020,1137006150,1,119,4
en247,1,3798067,1139420250,1,38,4
en247,1,3812496,1143748950,1,7313,4
en247,1,3812756,1143826950,1,66,4
en247,1,3812829,1143848850,1,1448,4
en248,1,3790020,1137006150,1,118,4
en248,1,3798067,1139420250,1,37,4
en248,1,3812496,1143748950,1,672,4
en248,1,3812756,1143826950,1,90,4
en248,1,3812829,1143848850,1,597,4
en248,8,3824055,1147216650,1,13,4
en249,1,3790020,1137006150,1,143,4
en249,1,3798067,1139420250,1,36,4
en249,1,3812496,1143748950,1,7337,4
en249,1,3812757,1143827250,1,103,4
en249,1,3812829,1143848850,1,665,4
en249,1,3835046,1150513950,1,1226,4
en249,3,3835842,1150752750,1,1660,4
en249,8,3824055,1147216650,1,12,4
en25,1,3790020,1137006150,1,68,4
en25,1,3812496,1143748950,1,628,4
en25,1,3812756,1143826950,1,93,4
en25,1,3813936,1144180950,1,47,4
en25,1,3822523,1146757050,1,41,4
en25,1,3822858,1146857550,1,293,4
en25,1,3830352,1149105750,1,46,4
en25,1,3839820,1151946150,1,446,4
en25,1,3839904,1151971350,1,6,4
en250,1,3790020,1137006150,1,142,4
en250,1,3798067,1139420250,1,38,4
en250,1,3812496,1143748950,1,589,4
en250,1,3812829,1143848850,1,599,4
en251,1,3790020,1137006150,1,183,4
en251,1,3798068,1139420550,1,36,4
en251,1,3812496,1143748950,1,830,4
en251,1,3812756,1143826950,1,58,4
en251,1,3812829,1143848850,1,590,4
en251,1,3835046,1150513950,1,1226,4
en252,1,3790020,1137006150,1,125,4
en252,1,3798067,1139420250,1,36,4
en252,1,3812496,1143748950,1,7284,4
en252,1,3812755,1143826650,1,258,4
en252,1,3812830,1143849150,1,556,4
en252,8,3824055,1147216650,1,10,4
en253,1,3790020,1137006150,1,131,4
en253,1,3798067,1139420250,1,36,4
en253,1,3812496,1143748950,1,614,4
en253,1,3812756,1143826950,1,83,4
en253,1,3812829,1143848850,1,588,4
en254,1,3790020,1137006150,1,175,4
en254,1,3798067,1139420250,1,39,4
en254,1,3812496,1143748950,1,565,4
en254,1,3812756,1143826950,1,142,4
en254,1,3812829,1143848850,1,625,4
en255,1,3790020,1137006150,1,178,4
en255,1,3798067,1139420250,1,39,4
en255,1,3812496,1143748950,1,588,4
en255,1,3812756,1143826950,1,143,4
en255,1,3812829,1143848850,1,627,4
en255,8,3824055,1147216650,1,11,4
en256,1,3790020,1137006150,1,138,4
en256,1,3798067,1139420250,1,36,4
en256,1,3812496,1143748950,1,2768,4
en256,1,3812756,1143826950,1,24,4
en256,1,3812829,1143848850,1,588,4
en256,1,3835046,1150513950,1,1227,4
en257,1,3790020,1137006150,1,201,4
en257,1,3798066,1139419950,1,42,4
en257,1,3812496,1143748950,1,606,4
en257,1,3812756,1143826950,1,52,4
en257,1,3812829,1143848850,1,590,4
en258,1,3790020,1137006150,1,254,4
en258,1,3798067,1139420250,1,40,4
en258,1,3812496,1143748950,1,554,4
en258,8,3824055,1147216650,1,12,4
en259,1,3790020,1137006150,1,206,4
en259,1,3798067,1139420250,1,38,4
en259,1,3812496,1143748950,1,567,4
en259,1,3812756,1143826950,1,102,4
en259,8,3824055,1147216650,1,11,4
en26,1,3790020,1137006150,1,74,4
en26,1,3812496,1143748950,1,639,4
en26,1,3812756,1143826950,1,1380,4
en26,1,3813936,1144180950,1,50,4
en26,1,3822420,1146726150,1,581,4
en26,1,3822523,1146757050,1,28,4
en26,1,3822912,1146873750,1,292,4
en26,1,3823750,1147125150,1,601,4
en26,1,3830353,1149106050,1,41,4
en26,1,3839814,1151944350,1,1492,4
en26,1,3839904,1151971350,1,6,4
en260,1,3790020,1137006150,1,295,4
en260,1,3798067,1139420250,1,38,4
en260,1,3812496,1143748950,1,625,4
en260,1,3812829,1143848850,1,589,4
en260,8,3824055,1147216650,1,11,4
en261,1,3790020,1137006150,1,258,4
en261,1,3798067,1139420250,1,37,4
en261,1,3812496,1143748950,1,563,4
en261,1,3812756,1143826950,1,101,4
en261,1,3812829,1143848850,1,599,4
en261,8,3824055,1147216650,1,13,4
en262,1,3790020,1137006150,1,220,4
en262,1,3798067,1139420250,1,38,4
en262,1,3812496,1143748950,1,616,4
en262,1,3812756,1143826950,1,48,4
en262,1,3812829,1143848850,1,1227,4
en262,8,3824055,1147216650,1,13,4
en263,1,3790020,1137006150,1,472,4
en263,1,3798067,1139420250,1,37,4
en263,1,3812496,1143748950,1,643,4
en263,1,3812756,1143826950,1,87,4
en263,1,3812829,1143848850,1,623,4
en264,1,3790020,1137006150,1,229,4
en264,1,3798067,1139420250,1,36,4
en264,1,3812496,1143748950,1,965,4
en264,1,3812757,1143827250,1,183,4
en264,1,3812829,1143848850,1,593,4
en264,8,3824055,1147216650,1,12,4
en265,1,3790020,1137006150,1,469,4
en265,1,3798067,1139420250,1,38,4
en265,1,3812496,1143748950,1,617,4
en265,8,3824055,1147216650,1,11,4
en266,1,3790020,1137006150,1,199,4
en266,1,3798067,1139420250,1,37,4
en266,1,3812496,1143748950,1,555,4
en266,8,3824055,1147216650,1,11,4
en267,1,3790020,1137006150,1,211,4
en267,1,3798067,1139420250,1,36,4
en267,1,3812496,1143748950,1,1193,4
en267,8,3824055,1147216650,1,10,4
en268,1,3790020,1137006150,1,197,4
en268,1,3798067,1139420250,1,35,4
en268,1,3812496,1143748950,1,622,4
en268,8,3824055,1147216650,1,13,4
en269,1,3798067,1139420250,1,37,4
en269,1,3812496,1143748950,1,631,4
en269,1,3812758,1143827550,1,38,4
en269,8,3824055,1147216650,1,11,4
en27,1,3790072,1137021750,1,88,4
en27,1,3812496,1143748950,1,629,4
en27,1,3812756,1143826950,1,45,4
en27,1,3812829,1143848850,1,1340,4
en27,1,3813936,1144180950,1,2158,4
en27,1,3822420,1146726150,1,800,4
en27,1,3822904,1146871350,1,789,4
en27,1,3824280,1147284150,1,22,4
en27,1,3830351,1149105450,1,55,4
en27,1,3839815,1151944650,1,1009,4
en27,1,3839904,1151971350,1,6,4
en270,1,3790020,1137006150,1,231,4
en270,1,3798067,1139420250,1,37,4
en270,1,3812496,1143748950,1,1026,4
en270,1,3812756,1143826950,1,100,4
en270,8,3824055,1147216650,1,14,4
en271,1,3790020,1137006150,1,190,4
en271,1,3798067,1139420250,1,38,4
en271,1,3812496,1143748950,1,608,4
en271,1,3812757,1143827250,1,96,4
en271,8,3824055,1147216650,1,11,4
en272,1,3790020,1137006150,1,216,4
en272,1,3798067,1139420250,1,36,4
en272,1,3812496,1143748950,1,1121,4
en272,1,3812756,1143826950,1,68,4
en272,8,3824055,1147216650,1,10,4
en273,1,3790020,1137006150,1,225,4
en273,1,3798067,1139420250,1,35,4
en273,1,3812496,1143748950,1,888,4
en273,1,3812756,1143826950,1,73,4
en273,8,3824055,1147216650,1,14,4
en274,1,3790020,1137006150,1,253,4
en274,1,3798067,1139420250,1,35,4
en274,1,3812496,1143748950,1,614,4
en274,1,3812757,1143827250,1,66,4
en274,8,3824055,1147216650,1,11,4
en275,1,3790020,1137006150,1,320,4
en275,1,3798067,1139420250,1,38,4
en275,1,3812496,1143748950,1,552,4
en275,1,3812757,1143827250,1,31,4
en275,1,3816363,1144909050,1,1394,4
en275,1,3835046,1150513950,1,1223,4
en276,1,3790020,1137006150,1,225,4
en276,1,3798067,1139420250,1,36,4
en276,1,3812496,1143748950,1,1294,4
en276,1,3812757,1143827250,1,34,4
en276,8,3824055,1147216650,1,12,4
en277,1,3790020,1137006150,1,238,4
en277,1,3798067,1139420250,1,37,4
en277,1,3812496,1143748950,1,565,4
en277,1,3812757,1143827250,1,1242,4
en277,8,3824055,1147216650,1,10,4
en278,1,3790020,1137006150,1,219,4
en278,1,3798067,1139420250,1,38,4
en278,1,3812496,1143748950,1,622,4
en278,1,3812757,1143827250,1,20,4
en278,8,3824055,1147216650,1,12,4
en279,1,3790020,1137006150,1,248,4
en279,1,3798068,1139420550,1,34,4
en279,1,3812496,1143748950,1,1106,4
en279,1,3812757,1143827250,1,95,4
en28,1,3790072,1137021750,1,71,4
en28,1,3812496,1143748950,1,632,4
en28,1,3812756,1143826950,1,32,4
en28,1,3812829,1143848850,1,854,4
en28,1,3813936,1144180950,1,258,4
en28,1,3822523,1146757050,1,38,4
en28,1,3822903,1146871050,1,795,4
en28,1,3830351,1149105450,1,48,4
en28,1,3839815,1151944650,1,1477,4
en28,1,3839905,1151971650,1,6,4
en280,1,3790020,1137006150,1,303,4
en280,1,3798067,1139420250,1,35,4
en280,1,3812496,1143748950,1,610,4
en280,8,3824055,1147216650,1,11,4
en281,1,3790020,1137006150,1,277,4
en281,1,3798066,1139419950,1,44,4
en281,1,3812496,1143748950,1,607,4
en281,1,3812756,1143826950,1,67,4
en281,8,3824055,1147216650,1,12,4
en282,1,3790020,1137006150,1,221,4
en282,1,3798067,1139420250,1,36,4
en282,1,3812756,1143826950,1,34,4
en283,1,3790020,1137006150,1,291,4
en283,1,3798067,1139420250,1,35,4
en283,1,3812496,1143748950,1,852,4
en283,1,3812757,1143827250,1,100,4
en283,8,3824055,1147216650,1,11,4
en284,1,3790020,1137006150,1,219,4
en284,1,3798067,1139420250,1,39,4
en284,1,3812496,1143748950,1,645,4
en284,1,3812757,1143827250,1,231,4
en284,8,3824055,1147216650,1,13,4
en285,1,3790020,1137006150,1,241,4
en285,1,3798067,1139420250,1,37,4
en285,1,3812496,1143748950,1,624,4
en285,1,3812756,1143826950,1,66,4
en285,8,3824055,1147216650,1,10,4
en286,1,3790020,1137006150,1,221,4
en286,1,3798067,1139420250,1,38,4
en286,1,3812496,1143748950,1,2304,4
en286,1,3812757,1143827250,1,44,4
en286,8,3824055,1147216650,1,10,4
en287,1,3790020,1137006150,1,241,4
en287,1,3798067,1139420250,1,35,4
en287,1,3812496,1143748950,1,616,4
en287,8,3824055,1147216650,1,12,4
en288,1,3790020,1137006150,1,227,4
en288,1,3798067,1139420250,1,38,4
en288,1,3812496,1143748950,1,1087,4
en288,1,3812756,1143826950,1,94,4
en288,8,3824055,1147216650,1,14,4
en289,1,3790020,1137006150,1,73,4
en289,1,3798067,1139420250,1,36,4
en289,1,3812496,1143748950,1,604,4
en289,1,3812757,1143827250,1,24,4
en289,8,3824055,1147216650,1,10,4
en29,1,3790020,1137006150,1,88,4
en29,1,3812496,1143748950,1,640,4
en29,1,3812756,1143826950,1,45,4
en29,1,3812829,1143848850,1,577,4
en29,1,3813936,1144180950,1,6155,4
en29,1,3822523,1146757050,1,46,4
en29,1,3822905,1146871650,1,309,4
en29,1,3824279,1147283850,1,29,4
en29,1,3830351,1149105450,1,54,4
en29,1,3839904,1151971350,1,6,4
en290,1,3790020,1137006150,1,415,4
en290,1,3798068,1139420550,1,37,4
en290,1,3812496,1143748950,1,610,4
en290,1,3812757,1143827250,1,40,4
en291,1,3798067,1139420250,1,35,4
en291,1,3812496,1143748950,1,580,4
en291,1,3812756,1143826950,1,36,4
en292,1,3790020,1137006150,1,78,4
en292,1,3798067,1139420250,1,35,4
en292,1,3812496,1143748950,1,750,4
en292,1,3812757,1143827250,1,44,4
en292,8,3824055,1147216650,1,12,4
en293,1,3790020,1137006150,1,82,4
en293,1,3798067,1139420250,1,34,4
en293,1,3812496,1143748950,1,561,4
en293,1,3812757,1143827250,1,23,4
en293,8,3824055,1147216650,1,10,4
en294,1,3790020,1137006150,1,73,4
en294,1,3798067,1139420250,1,34,4
en294,1,3812497,1143749250,1,960,4
en295,1,3790020,1137006150,1,119,4
en295,1,3798067,1139420250,1,36,4
en295,1,3812496,1143748950,1,657,4
en295,1,3812757,1143827250,1,132,4
en296,1,3790020,1137006150,1,68,4
en296,1,3798067,1139420250,1,35,4
en296,1,3812496,1143748950,1,543,4
en296,1,3812757,1143827250,1,100,4
en296,8,3824055,1147216650,1,14,4
en297,1,3790020,1137006150,1,90,4
en297,1,3798067,1139420250,1,35,4
en297,1,3812496,1143748950,1,627,4
en297,1,3812758,1143827550,1,99,4
en298,1,3790020,1137006150,1,88,4
en298,1,3798067,1139420250,1,37,4
en298,1,3812496,1143748950,1,617,4
en298,1,3812756,1143826950,1,18,4
en299,1,3790020,1137006150,1,70,4
en299,1,3798067,1139420250,1,35,4
en299,1,3812496,1143748950,1,1732,4
en299,1,3812757,1143827250,1,31,4
en299,8,3824055,1147216650,1,10,4
en3,1,3790074,1137022350,1,97,4
en3,1,3812217,1143665250,1,1317,4
en3,1,3812221,1143666450,1,1317,4
en3,1,3812244,1143673350,1,1607,4
en3,1,3812497,1143749250,1,688,4
en3,1,3812508,1143752550,1,676,4
en3,1,3812755,1143826650,1,207,4
en3,1,3812829,1143848850,1,1178,4
en3,1,3813937,1144181250,1,52,4
en3,1,3822420,1146726150,1,935,4
en3,1,3822523,1146757050,1,1299,4
en3,1,3822902,1146870750,1,1012,4
en3,1,3823750,1147125150,1,531,4
en3,1,3830352,1149105750,1,49,4
en3,1,3839906,1151971950,1,3,3
en30,1,3790020,1137006150,1,88,4
en30,1,3812496,1143748950,1,640,4
en30,1,3812756,1143826950,1,243,4
en30,1,3812829,1143848850,1,1260,4
en30,1,3813936,1144180950,1,2368,4
en30,1,3822858,1146857550,1,358,4
en30,1,3822912,1146873750,1,280,4
en30,1,3824279,1147283850,1,33,4
en30,1,3831817,1149545250,1,85,4
en30,1,3839815,1151944650,1,1454,4
en30,1,3839905,1151971650,1,3,3
en300,1,3790020,1137006150,1,72,4
en300,1,3798067,1139420250,1,38,4
en300,1,3812496,1143748950,1,552,4
en300,1,3812757,1143827250,1,67,4
en301,1,3790020,1137006150,1,74,4
en301,1,3798067,1139420250,1,33,4
en301,1,3812496,1143748950,1,617,4
en301,1,3812757,1143827250,1,83,4
en302,1,3790020,1137006150,1,71,4
en302,1,3798067,1139420250,1,33,4
en302,1,3812496,1143748950,1,1069,4
en302,1,3812757,1143827250,1,118,4
en303,1,3790020,1137006150,1,79,4
en303,1,3798067,1139420250,1,34,4
en303,1,3812496,1143748950,1,605,4
